run_id,market,model,feature_set,seed,config_sha256,aligned_warmup_rows,matched_plan_path,dataset_path,dataset_sha256,git_revision,python_version,platform,forecastle_version,torch_version,device_requested,worker_device,physical_gpu_id,divergence,matched_plan_sha256,status,last_action,started_at,completed_at,duration_seconds,artifact_dir,last_checked_at,source_batch
japan_nikkei225__lstm_gru__indicators__seed42,japan_nikkei225,lstm_gru,indicators,42,609450f244e2ba19068f4a9c97a2a7cb43255ee5cf7bf6650c7bff885dc4e115,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:47:23.590133+00:00,2026-07-23T20:49:51.102078+00:00,147.50567578399932,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__lstm_gru__indicators__seed42/artifacts/20260723_204723_675374,2026-07-23T23:45:12.656493+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__lstm_gru__indicators__seed2026,japan_nikkei225,lstm_gru,indicators,2026,a805f33dce7999d13b6cc5a3d00bd5511e4b9de79844e0eca5feddd6074244df,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:49:51.103890+00:00,2026-07-23T20:51:54.467590+00:00,123.35723682800015,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__lstm_gru__indicators__seed2026/artifacts/20260723_204951_191106,2026-07-23T23:45:12.755602+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__dnfs__close__seed1,japan_nikkei225,dnfs,close,1,d34cca7dab003579a0f94fdaa35d1d8c801cc2f1fc0a43e290cc8e800ca7fd6b,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:51:54.469483+00:00,2026-07-23T20:54:28.979162+00:00,154.5032789320012,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__dnfs__close__seed1/artifacts/20260723_205154_551697,2026-07-23T23:45:12.854647+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__dnfs__close__seed42,japan_nikkei225,dnfs,close,42,091a809aedd67353dbc0af9dfd8ef699182054d2c4eb4d7dbb3032292d8671ef,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:54:28.981171+00:00,2026-07-23T20:57:02.877580+00:00,153.8899587240012,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__dnfs__close__seed42/artifacts/20260723_205429_066179,2026-07-23T23:45:12.959631+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__dnfs__close__seed2026,japan_nikkei225,dnfs,close,2026,a528c7f43a28040ad4ab579047b784f9d67230ba2ea2c0c99402afadaaf35f08,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:57:02.879390+00:00,2026-07-23T20:59:37.877809+00:00,154.99160325399862,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__dnfs__close__seed2026/artifacts/20260723_205702_958840,2026-07-23T23:45:13.057375+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__dnfs__indicators__seed1,japan_nikkei225,dnfs,indicators,1,098330fdb9ce1e8cd07113f086a8196e8c8fe8a00bd995c8c12f49884407dc1c,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:59:37.879888+00:00,2026-07-23T21:02:12.138873+00:00,154.2527456629996,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__dnfs__indicators__seed1/artifacts/20260723_205937_967787,2026-07-23T23:45:13.155746+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__dnfs__indicators__seed42,japan_nikkei225,dnfs,indicators,42,9e650be2fe333da3f6e8783d02c528777d39b7c72d318e8c31e5b19ced032303,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T21:02:12.140667+00:00,2026-07-23T21:04:41.187636+00:00,149.04042234500048,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__dnfs__indicators__seed42/artifacts/20260723_210212_227873,2026-07-23T23:45:13.252906+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__dnfs__indicators__seed2026,japan_nikkei225,dnfs,indicators,2026,3877669ad38909fa532c4a5503c7a4ef58ef647c9c10ae10c6a0bb65527c178f,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T21:04:41.189547+00:00,2026-07-23T21:07:05.386756+00:00,144.19080312199912,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__dnfs__indicators__seed2026/artifacts/20260723_210441_272272,2026-07-23T23:45:13.460868+00:00,g7_stage1_expanding_recursive_neural
uk_ftse100__cnn1d__close__seed1,uk_ftse100,cnn1d,close,1,0ae0c3411fb96c19c070b2987d9d5fa555d38864edb562dba7a9bf7b260eb5f5,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,skipped,2026-07-23T21:07:05.388535+00:00,2026-07-23T21:08:41.450514+00:00,96.05593064499952,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__cnn1d__close__seed1/artifacts/20260723_210705_465752,2026-07-23T23:45:13.563826+00:00,g7_stage1_expanding_recursive_neural
uk_ftse100__cnn1d__close__seed42,uk_ftse100,cnn1d,close,42,b830855442493f0620a1f5e45e0b71d42ada7cf96c951b493b5321d192a02abf,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,skipped,2026-07-23T21:08:41.452582+00:00,2026-07-23T21:10:01.797244+00:00,80.33806651599843,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__cnn1d__close__seed42/artifacts/20260723_210841_535957,2026-07-23T23:45:13.664741+00:00,g7_stage1_expanding_recursive_neural
uk_ftse100__cnn1d__close__seed2026,uk_ftse100,cnn1d,close,2026,2e4c78944f1ddec499a930e4820870a51eb86c1d96f44ab65f19d4c61b6dcfe6,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,skipped,2026-07-23T21:10:01.799416+00:00,2026-07-23T21:11:34.003896+00:00,92.198169745001,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__cnn1d__close__seed2026/artifacts/20260723_211001_883074,2026-07-23T23:45:13.771690+00:00,g7_stage1_expanding_recursive_neural
uk_ftse100__cnn1d__indicators__seed1,uk_ftse100,cnn1d,indicators,1,245cd62a4a870d32f4ad8ffee12fba4ff52a3abb4d98751d3f50026fdb38e8d4,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,skipped,2026-07-23T21:11:34.005761+00:00,2026-07-23T21:13:21.117516+00:00,107.10509849499977,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__cnn1d__indicators__seed1/artifacts/20260723_211134_094725,2026-07-23T23:45:13.872478+00:00,g7_stage1_expanding_recursive_neural
uk_ftse100__cnn1d__indicators__seed42,uk_ftse100,cnn1d,indicators,42,dbf80b0aaddbb909f3bd622931768cbde1065a9ae08734374a029d98f17a260c,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,skipped,2026-07-23T21:13:21.119444+00:00,2026-07-23T21:14:54.507611+00:00,93.38200848499946,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__cnn1d__indicators__seed42/artifacts/20260723_211321_206180,2026-07-23T23:45:14.003520+00:00,g7_stage1_expanding_recursive_neural
uk_ftse100__cnn1d__indicators__seed2026,uk_ftse100,cnn1d,indicators,2026,8f547ef0cf1766880e7b3c033b725cd2032e08d33aa04b113b6e38f32fe174c6,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:45:14.007476+00:00,2026-07-23T23:46:55.508405+00:00,101.49211883100008,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__cnn1d__indicators__seed2026/artifacts/20260723_234514_104495,,g7_stage1_expanding_recursive_neural
uk_ftse100__lstm_gru__close__seed1,uk_ftse100,lstm_gru,close,1,12977dfd1f78a7bc68ff41907f83f1fe5015245e5883630b3fb5bbb0eba77a75,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:46:55.510213+00:00,2026-07-23T23:49:04.516871+00:00,129.00049860199988,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__lstm_gru__close__seed1/artifacts/20260723_234655_589578,,g7_stage1_expanding_recursive_neural
uk_ftse100__lstm_gru__close__seed42,uk_ftse100,lstm_gru,close,42,3eeae310d2148dca82c4127ed5acbda537721411e528fefa59912f1066670713,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:49:04.518582+00:00,2026-07-23T23:51:03.483898+00:00,118.95920564700008,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__lstm_gru__close__seed42/artifacts/20260723_234904_600485,,g7_stage1_expanding_recursive_neural
uk_ftse100__lstm_gru__close__seed2026,uk_ftse100,lstm_gru,close,2026,0215884fd989d5bfd3553de908618c8a4938bc42e503ecc16879851413f0a948,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:51:03.485989+00:00,2026-07-23T23:53:08.495100+00:00,125.00261500200008,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__lstm_gru__close__seed2026/artifacts/20260723_235103_570406,,g7_stage1_expanding_recursive_neural
uk_ftse100__lstm_gru__indicators__seed1,uk_ftse100,lstm_gru,indicators,1,6305ab2fd5874372b1445bff5223934a779360d155ba84a93db52c7f8f13f33b,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:53:08.496830+00:00,2026-07-23T23:55:08.736526+00:00,120.23360044399988,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__lstm_gru__indicators__seed1/artifacts/20260723_235308_580904,,g7_stage1_expanding_recursive_neural
uk_ftse100__lstm_gru__indicators__seed42,uk_ftse100,lstm_gru,indicators,42,644e812df50dfe2b7f43c90fbfa5fe619dd23fddb3ab2345f155e018be2d0ecf,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:55:08.738298+00:00,2026-07-23T23:57:03.373122+00:00,114.62851870099983,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__lstm_gru__indicators__seed42/artifacts/20260723_235508_827453,,g7_stage1_expanding_recursive_neural
uk_ftse100__lstm_gru__indicators__seed2026,uk_ftse100,lstm_gru,indicators,2026,19c2b8cd303a9518171a09aa4488846257de74903e19577d00c7620aac7a7aad,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:57:03.374886+00:00,2026-07-23T23:59:02.431788+00:00,119.05045521700004,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__lstm_gru__indicators__seed2026/artifacts/20260723_235703_459412,,g7_stage1_expanding_recursive_neural
uk_ftse100__dnfs__close__seed1,uk_ftse100,dnfs,close,1,38bbac87054f1279fa0ba5eb27409720f8d0e7d7b48ae6c3d68b7ace5dba51ca,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-23T23:59:02.433859+00:00,2026-07-24T00:01:43.083272+00:00,160.64296873900005,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__dnfs__close__seed1/artifacts/20260723_235902_513601,,g7_stage1_expanding_recursive_neural
uk_ftse100__dnfs__close__seed42,uk_ftse100,dnfs,close,42,4210fdb0d4ce58c95b2fb9ac79cba49556f60514603f2fc6266cf0648718859a,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-24T00:01:43.085092+00:00,2026-07-24T00:04:43.804286+00:00,180.71311330599977,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__dnfs__close__seed42/artifacts/20260724_000143_162688,,g7_stage1_expanding_recursive_neural
uk_ftse100__dnfs__close__seed2026,uk_ftse100,dnfs,close,2026,c530fc0967e0198c4d0110ade3cf50ce626bde4138e18348d904d2f511d31bc2,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-24T00:04:43.806138+00:00,2026-07-24T00:07:26.329426+00:00,162.51686886900006,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__dnfs__close__seed2026/artifacts/20260724_000443_885017,,g7_stage1_expanding_recursive_neural
uk_ftse100__dnfs__indicators__seed1,uk_ftse100,dnfs,indicators,1,b2449089841a19c4926fb99b96afad7926b3d10441be29492918bf9f1254cf8c,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-24T00:07:26.331312+00:00,2026-07-24T00:09:48.530565+00:00,142.19286843999998,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__dnfs__indicators__seed1/artifacts/20260724_000726_418389,,g7_stage1_expanding_recursive_neural
uk_ftse100__dnfs__indicators__seed42,uk_ftse100,dnfs,indicators,42,98f399fd8a41f56191d8c9b7f378ad64446c84063bbe965003daa30f03e9ea93,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-24T00:09:48.532525+00:00,2026-07-24T00:12:25.363244+00:00,156.82438327499997,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__dnfs__indicators__seed42/artifacts/20260724_000948_616913,,g7_stage1_expanding_recursive_neural
uk_ftse100__dnfs__indicators__seed2026,uk_ftse100,dnfs,indicators,2026,988ad48ae95a3f5762ed31e1ba272aa9cd28b8e1af89c4b75771ef856e9aae84,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/uk_ftse100_plan.csv,data/raw/ftse100.csv,91e3912a3b8dbd79e5660a2370428a9616b1e5cfd945edda78c77f318b3f5c04,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,ae549235c6587ad466b99a0150e89d2dcb23593034b55682979db45dfa5684db,completed,completed,2026-07-24T00:12:25.365178+00:00,2026-07-24T00:14:51.182251+00:00,145.81058169599964,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/uk_ftse100__dnfs__indicators__seed2026/artifacts/20260724_001225_453181,,g7_stage1_expanding_recursive_neural
us_sp500__cnn1d__close__seed1,us_sp500,cnn1d,close,1,cd761dd6e3ce81a54cc8647f8758dd038e9e55466ee3469a9b5037b675563d54,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:14:51.184003+00:00,2026-07-24T00:16:30.449614+00:00,99.25909149499968,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__cnn1d__close__seed1/artifacts/20260724_001451_266978,,g7_stage1_expanding_recursive_neural
us_sp500__cnn1d__close__seed42,us_sp500,cnn1d,close,42,d37f0a2451826c57c8c4edf4ac715929a2a9a7a0967b9be11348158bde4e6bea,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/us_sp500_plan.csv,data/raw/sp500_g7_2006_2026.csv,10f4c55ac164d62e8c2baf113d41cb486f99bf0f14bbc0d3d69b8dbb0f83e958,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,f9d2bf87df0222123396af11fd8eeb0100af1ad26282c95edaff760568a8e40e,completed,completed,2026-07-24T00:16:30.451371+00:00,2026-07-24T00:18:04.808281+00:00,94.35066142899996,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/us_sp500__cnn1d__close__seed42/artifacts/20260724_001630_530231,,g7_stage1_expanding_recursive_neural
